ResponseId,UserLanguage,Q2_1,Q2_2,Q3,Q4,Q15,Q16,Q17,Q18,Q18_4_TEXT,Q19,Q19_4_TEXT,Q5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_11_TEXT,Q20,Q7,Q7_10_TEXT,Q12,Q13,Q14,Q21
R_3qUooLPk8ePUOaG,EN,El Paso,Edgemere,,9th Grade,3-4 years,Hispanic/Latino,White,Single family in the home,,Myself,,"$100,000 - $149,999",6,8,4,9,10,1,7,2,3,5,11,At risk Drug use,Wanted a better education and for the kids to have other personal growing opportunities with meeting new people and doing things just not studying to keep their minds fresh,"Strong academic performance of students,Commitment to college readiness,Individualized learning experience for students,High-quality teaching staff,Extracurricular opportunities for students,Social emotional learning and growth,Convenient location/Proximity to home or work,Relationship with teachers/staff,Commitment to school safety and security",,"Principal engage more with kids in the College prep, just not scold.  Get to their level, relate talk with them.  Understand where they are coming from.  ","Understanding of funding for extra curricular activities as kids need something to do and relieve stress, especially in High School they do get burnt out.  ","Great School, just principal Needs to be more friendly and engaging with the kids, Teachers are amazing",Things at times have been a little rough.  Wish that the staff would open their eyes to kids really being bullied by other kids and their parents
R_1NsrlrD3gDNHuqj,EN,Rio Grande Valley,Donna,,"2nd Grade,3rd Grade,7th Grade",5+ years,Hispanic/Latino,White,Single family in the home,,Myself,,"$75,000 - $99,999",9,1,2,5,3,10,4,6,7,8,11,,Quality education,Strong academic performance of students,,Allow student to wear other types of sweaters not just IDEA sweaters. I tend to buy at least 10 a year due to them being stolen constantly.,N/A,It is a great school. They do prioritize educational success in students.,"In Donna parents and school use the empty lot across the campus as a drop off area. The school has also placed volunteers to assist with the students walking across the street. I do not agree with this. I believe it to be extremely unsafe for both the students crossing the street unattended by an adult and for the drivers who are driving the vehicles. There is a drop off area assigned already on campus, so why allow and condone this behavior from parents."
R_1hZ8dfRasVKzOL2,EN,Tarrant County,Achieve,,1st Grade,1-2 years,Hispanic/Latino,White,Single family in the home,,Myself,,"$25,000 - $49,999",10,3,4,7,1,8,11,5,2,9,6,Open communication between administrators to parents ,Dissatisfied with public ISD,Other (Please specify),Considering leaving.  Unhappy with several situations that occurred this year.,Better communication between Administrators to parents.,Focus more on social interactions between children so there is less bullying and isolation.,"The amount of homework for kinders and 1st graders is ridiculous.  Children are not allowed to be children.  They should be able to go home , relax, and play.",Lack of response from Administration to my emails.
R_2CNS7kcvwBIUqDH,EN,El Paso,Rio Vista,None only @Rio Vista ELPTX,"1st Grade,4th Grade,5th Grade,9th Grade",3-4 years,Hispanic/Latino,,Other (Please specify),5 ea Family Unit,"Myself,My spouse or student's other parent/guardian/step-parent",,"$25,000 - $49,999",1,2,3,4,5,6,7,8,9,10,11,All & Principal's guidance,"Highly focused into education, safety, & scholar achievement, ","Strong academic performance of students,Commitment to college readiness,Individualized learning experience for students,High-quality teaching staff,Extracurricular opportunities for students,Social emotional learning and growth,Convenient location/Proximity to home or work,Relationship with teachers/staff,Commitment to school safety and security,Other (Please specify)",Excellent Principal's educational agenda.,More parent/teachers' personal  interaction vs generic distribution of info.,More individual scholars motivational approach vs negative staff complaining.,High regards on new Principal's overall personal involvment.,"Safety, informational agenda & friendly environment."
R_2V45RbtLeuNY6Fc,EN,Rio Grande Valley,North Mission,,Kinder,1-2 years,Hispanic/Latino,,Single family in the home,,Myself,,"$75,000 - $99,999",1,4,3,8,6,10,7,2,5,9,11,,Good academics,"Strong academic performance of students,Commitment to college readiness,Individualized learning experience for students,High-quality teaching staff,Social emotional learning and growth,Convenient location/Proximity to home or work,Relationship with teachers/staff,Commitment to school safety and security",,Smaller student to teachers ratio so that students can have more one on one learning or help from teachers ,Smaller students to teacher ratio,"Great school, great academically, great communication with teachers ",
R_1IhhVoZG4Pl6utq,EN,Jacksonville,River Bluff,,6th Grade,Less than 1 year,Non Hispanic or Latino,Black of African American,My student splits time between households/joint custody,,My spouse or student's other parent/guardian/step-parent,,"$50,000 - $74,999",5,6,2,9,4,10,3,1,7,8,11,,College readiness curriculum ,Commitment to college readiness,,Increased communication when there are challenges ,Additional college programs ,The school has a pledge improve children's confidence within a learning environment ,
R_3JkEgIeUoFT5IXu,EN,Jacksonville,River Bluff,,6th Grade,Less than 1 year,,Black of African American,Single family in the home,,Myself,,"$200,000 or more",,,,,,,,,,,,,One on one ,"Strong academic performance of students,Individualized learning experience for students,Relationship with teachers/staff",,More one on one with students,More one on one,,
R_22EpHIdQC3Icsvw,EN,Rio Grande Valley,Weslaco Pike,,"1st Grade,2nd Grade,9th Grade",5+ years,Hispanic/Latino,,Single family in the home,,Myself,,"Less than $25,000",1,3,6,7,8,9,10,2,5,4,11,,Heard good things about the school..mainly about preparing kids for college ,"Strong academic performance of students,Individualized learning experience for students,Social emotional learning and growth,Convenient location/Proximity to home or work,Commitment to school safety and security",,N/A,N/A,You will love it!...,N/A
R_31nGks2Ia3RKpzM,ES-ES,Tampa,Victory,Heirrielys garcia,6th Grade,Less than 1 year,Hispanic/Latino,,Single family in the home,,Myself,,"Less than $25,000",9,1,3,4,5,2,6,7,8,10,11,,Me dieron referencias buenas ,"Commitment to college readiness,Individualized learning experience for students,High-quality teaching staff,Social emotional learning and growth,Convenient location/Proximity to home or work,Relationship with teachers/staff,Commitment to school safety and security",,En mi caso temas de bulling lo dijo por mí hija,Mantenerla en grupos pequeños ,Qué ahí buenos maestros pero tienen que estar más pendiente al bulling con los estudiantes ,Qué ojalá hubieran más maestras cómo miss windo
R_2cnjheZ9mpDVDjD,ES-ES,Austin,Montopolis,,3rd Grade,3-4 years,Hispanic/Latino,White,Single family in the home,,Myself,,"$25,000 - $49,999",1,2,3,4,5,7,8,9,6,11,10,,Me la recomendaron,"Strong academic performance of students,Commitment to college readiness,High-quality teaching staff,Social emotional learning and growth,Convenient location/Proximity to home or work",,Por el momento todo bien,,Q es una escuela muy buena,Todo esta bien solo que el personal de resepcion sea mas amable a veces uno llega y todas enojadas le contestan a uno de mala gana
R_1dKM865w8Q2wvIo,EN,Rio Grande Valley,Pharr,,"8th Grade,11th Grade",5+ years,Hispanic/Latino,White,Single family in the home,,Myself,,"$25,000 - $49,999",1,3,4,5,6,8,9,7,10,2,11,,it is the best option for my kids,"Strong academic performance of students,Commitment to college readiness,High-quality teaching staff,Commitment to school safety and security",,keep open mind to the social enviroment,maintaining their staff in development courses  ,that is the best option they can find ,keep the good work
R_5jRUxIJt5lv0LYJ,EN,Greater Houston Area,Hardy,,6th Grade,Less than 1 year,Hispanic/Latino,White,Single family in the home,,Myself,,"$50,000 - $74,999",3,8,9,6,7,5,10,1,2,4,11,,"Close to my home, heard great things about this school ","Commitment to college readiness,Convenient location/Proximity to home or work",,"Better safety guidelines, same rules for all students regardless of ethnicity",,Don’t do it ,
R_1igmHcTU7Nt1irD,EN,Tarrant County,Achieve,,Kinder,Less than 1 year,Hispanic/Latino,,Single family in the home,,Myself,,"$75,000 - $99,999",7,5,2,6,3,9,10,1,4,8,11,,"It’s my child’s first year in a public school, just thought we would give it a try.",Individualized learning experience for students,,,,"It’s a good school, my child has learned and grown a lot academically ",No
R_2aWFQoYI3SdQMPn,ES-ES,San Antonio,,1,5th Grade,5+ years,Hispanic/Latino,White,Single family in the home,,Myself,,"Less than $25,000",3,1,4,7,6,8,2,5,9,10,11,,Aprendizaje ,Strong academic performance of students,,,,,
R_3RyDdS77UY7ED0F,EN,Rio Grande Valley,Mission,,Kinder,Less than 1 year,Hispanic/Latino,White,Single family in the home,,Myself,,"$150,000 - $199,999",6,4,3,9,1,8,10,2,5,7,11,,"Good reviews, location","Strong academic performance of students,Commitment to college readiness,Convenient location/Proximity to home or work",,,Better communication ,Recommend,No
R_1P7vI690b0DN0FS,EN,Jacksonville,Bassett,,6th Grade,Less than 1 year,Non Hispanic or Latino,Black of African American,Single family in the home,,Myself,,"$75,000 - $99,999",7,5,2,10,9,6,1,3,4,8,11,,It’s college driven ,"Commitment to college readiness,Individualized learning experience for students,High-quality teaching staff,Convenient location/Proximity to home or work",,,,,
R_2720V2M0S9xvel6,EN,Tarrant County,Rise,,"Kinder,5th Grade",3-4 years,Hispanic/Latino,White,Single family in the home,,Myself,,"$50,000 - $74,999",7,3,5,8,6,10,2,1,4,9,11,,I am from South Texas and many family members have attended previous campuses and their success is what I want for my children. ,"Strong academic performance of students,Commitment to college readiness,Individualized learning experience for students,High-quality teaching staff,Social emotional learning and growth,Convenient location/Proximity to home or work,Relationship with teachers/staff,Commitment to school safety and security",,None that I can think of at the moment. ,I wish there could be more classes given for speech needs. Instead of just being taken out so many times a week. ,"We love the attention our children get as well as the curriculum, it is always advancing and keeping their minds sharp. ",not at the moment. 
